0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
I-34-19207,2024-05-18 12:29:37.305266+00:00,10,0,10,1.3,0,2024-05-18 12:29:37.305266+00:00,CR,0,0,0,764,,34,80,,,FALSE,,,0,FALSE,,
I-34-19208,2024-05-18 12:44:39.639947+00:00,11,0,11,1.43,0,2024-05-18 12:44:39.639947+00:00,CR,0,0,0,764,,34,80,,,FALSE,,,0,FALSE,,
I-34-19209,2024-05-18 13:25:44.911928+00:00,9,0,9,1.17,0,2024-05-18 13:25:44.911928+00:00,CR,0,0,0,764,,34,80,,,FALSE,,,0,FALSE,,
I-34-19210,2024-05-18 13:27:18.195679+00:00,6,0,6,0.78,0,2024-05-18 13:27:18.195679+00:00,CA,0,0,0,764,,34,80,,,FALSE,,,0,FALSE,,
I-34-19211,2024-05-18 14:06:44.456288+00:00,50,14.75,35.25,4.6,0,2024-05-18 14:06:44.456288+00:00,CA,0,0,0,764,,34,80,,,FALSE,,,0,FALSE,,
I-34-19212,2024-05-18 14:13:11.735955+00:00,32.5,0,32.5,4.24,0,2024-05-18 14:13:11.735955+00:00,CR,0,0,0,764,,34,80,,,FALSE,,,0,FALSE,,
I-34-19213,2024-05-18 14:15:21.819152+00:00,26,0,26,3.39,0,2024-05-18 14:15:21.819152+00:00,CA,0,0,0,764,,34,80,,,FALSE,,,0,FALSE,,
I-34-19214,2024-05-18 14:24:56.790062+00:00,39.5,0,39.5,5.15,0,2024-05-18 14:24:56.790062+00:00,CR,0,0,0,764,,34,80,,,FALSE,,,0,FALSE,,
I-34-19215,2024-05-18 14:32:15.973480+00:00,0.75,0,0.75,0.1,0,2024-05-18 14:32:15.973480+00:00,CR,0,0,0,764,,34,80,,,FALSE,,,0,FALSE,,
I-34-19216,2024-05-18 14:37:30.678457+00:00,19,0.5,18.5,2.41,0,2024-05-18 14:37:30.678457+00:00,CA,0,0,0,764,,34,80,,,FALSE,,,0,FALSE,,
I-34-19217,2024-05-18 14:38:48.868525+00:00,21,0,21,2.74,0,2024-05-18 14:38:48.868525+00:00,CR,0,0,0,764,,34,80,,,FALSE,,,0,FALSE,,
I-34-19218,2024-05-18 14:46:38.249077+00:00,5,3.5,1.5,0.2,0,2024-05-18 14:46:38.249077+00:00,CA,0,0,0,764,,34,80,,,FALSE,,,0,FALSE,,
I-34-19219,2024-05-18 14:49:06.693240+00:00,12,0,12,1.57,0,2024-05-18 14:49:06.693240+00:00,CR,0,0,0,764,,34,80,,,FALSE,,,0,FALSE,,
I-34-19220,2024-05-18 14:51:11.370353+00:00,50,36.5,13.5,1.76,0,2024-05-18 14:51:11.370353+00:00,CA,0,0,0,764,,34,80,,,FALSE,,,0,FALSE,,
I-34-19221,2024-05-18 14:54:34.939426+00:00,15,0,15,1.96,0,2024-05-18 14:54:34.939426+00:00,CR,0,0,0,764,,34,80,,,FALSE,,,0,FALSE,,
I-34-19222,2024-05-18 14:55:59.693673+00:00,46.5,0,46.5,6.07,0,2024-05-18 14:55:59.693673+00:00,CR,0,0,0,764,,34,80,,,FALSE,,,0,FALSE,,
I-34-19223,2024-05-18 14:56:41.834661+00:00,8,1.5,6.5,0.85,0,2024-05-18 14:56:41.834661+00:00,CA,0,0,0,764,,34,80,,,FALSE,,,0,FALSE,,
I-34-19224,2024-05-18 14:58:20.807459+00:00,37.5,0,37.5,4.89,0,2024-05-18 14:58:20.807459+00:00,CR,0,0,0,764,,34,80,,,FALSE,,,0,FALSE,,
I-34-19225,2024-05-18 14:58:40.088832+00:00,5,0,5,0.65,0,2024-05-18 14:58:40.088832+00:00,CR,0,0,0,764,,34,80,,,FALSE,,,0,FALSE,,
I-34-19226,2024-05-18 15:01:01.032512+00:00,70,1,69,9,0,2024-05-18 15:01:01.032512+00:00,CA,0,0,0,764,,34,80,,,FALSE,,,0,FALSE,,
I-34-19227,2024-05-18 15:04:31.371276+00:00,65.25,0,65.25,8.51,0,2024-05-18 15:04:31.371276+00:00,CR,0,0,0,764,,34,80,,,FALSE,,,0,FALSE,,
I-34-19228,2024-05-18 15:06:26.189452+00:00,45.25,0,45.25,5.9,0,2024-05-18 15:06:26.189452+00:00,CR,0,0,0,764,,34,80,,,FALSE,,,0,FALSE,,
I-34-19229,2024-05-18 15:07:36.847895+00:00,18,0.5,17.5,2.28,0,2024-05-18 15:07:36.847895+00:00,CA,0,0,0,764,,34,80,,,FALSE,,,0,FALSE,,
I-34-19230,2024-05-18 15:09:07.444537+00:00,9,0,9,1.17,0,2024-05-18 15:09:07.444537+00:00,CA,0,0,0,764,,34,80,,,FALSE,,,0,FALSE,,
I-34-19231,2024-05-18 15:11:48.246857+00:00,15,0.25,14.75,1.92,0,2024-05-18 15:11:48.246857+00:00,CA,0,0,0,764,,34,80,,,FALSE,,,0,FALSE,,
I-34-19232,2024-05-18 15:13:22.283179+00:00,10.5,0,10.5,1.37,0,2024-05-18 15:13:22.283179+00:00,CR,0,0,0,764,,34,80,,,FALSE,,,0,FALSE,,
I-34-19233,2024-05-18 15:15:16.177099+00:00,2,0,2,0.26,0,2024-05-18 15:15:16.177099+00:00,CA,0,0,0,764,,34,80,,,FALSE,,,0,FALSE,,
I-34-19234,2024-05-18 15:51:51.233318+00:00,7,0,7,0.91,0,2024-05-18 15:51:51.233318+00:00,CA,0,0,0,764,,34,80,,,FALSE,,,0,FALSE,,
I-34-19235,2024-05-18 16:08:49.573909+00:00,5,0,5,0.65,0,2024-05-18 16:08:49.573909+00:00,CA,0,0,0,764,,34,80,,,FALSE,,,0,FALSE,,
I-34-19236,2024-05-18 16:15:12.965062+00:00,50,33,17,2.22,0,2024-05-18 16:15:12.965062+00:00,CA,0,0,0,764,,34,80,,,FALSE,,,0,FALSE,,
I-34-19237,2024-05-18 16:55:42.270608+00:00,26.5,0,26.5,3.46,0,2024-05-18 16:55:42.270608+00:00,CR,0,0,0,764,,34,80,,,FALSE,,,0,FALSE,,
I-34-19238,2024-05-18 16:57:17.962492+00:00,4,0,4,0.52,0,2024-05-18 16:57:17.962492+00:00,CA,0,0,0,764,,34,80,,,FALSE,,,0,FALSE,,
I-34-19239,2024-05-18 17:08:32.412523+00:00,50,28.5,21.5,2.8,0,2024-05-18 17:08:32.412523+00:00,CA,0,0,0,764,,34,80,,,FALSE,,,0,FALSE,,
I-34-19240,2024-05-18 17:10:05.696005+00:00,7.75,0,7.75,1.01,0,2024-05-18 17:10:05.696005+00:00,CR,0,0,0,764,,34,80,,,FALSE,,,0,FALSE,,
I-34-19241,2024-05-18 17:12:17.513245+00:00,13,0,13,1.7,0,2024-05-18 17:12:17.513245+00:00,CR,0,0,0,764,,34,80,,,FALSE,,,0,FALSE,,
I-34-19242,2024-05-18 17:15:11.898513+00:00,50,24,26,3.39,0,2024-05-18 17:15:11.898513+00:00,CA,0,0,0,764,,34,80,,,FALSE,,,0,FALSE,,
I-34-19243,2024-05-18 17:17:34.232650+00:00,42,0,42,5.48,0,2024-05-18 17:17:34.232650+00:00,CR,0,0,0,764,,34,80,,,FALSE,,,0,FALSE,,
I-34-19244,2024-05-18 17:18:58.344979+00:00,8,0,8,1.04,0,2024-05-18 17:18:58.344979+00:00,CA,0,0,0,764,,34,80,,,FALSE,,,0,FALSE,,
I-34-19245,2024-05-18 17:19:41.224881+00:00,29.5,0,29.5,3.85,0,2024-05-18 17:19:41.224881+00:00,CR,0,0,0,764,,34,80,,,FALSE,,,0,FALSE,,
I-34-19246,2024-05-18 17:20:55.539609+00:00,10,3.5,6.5,0.85,0,2024-05-18 17:20:55.539609+00:00,CA,0,0,0,764,,34,80,,,FALSE,,,0,FALSE,,
I-34-19247,2024-05-18 17:22:23.604518+00:00,7,0,7,0.91,0,2024-05-18 17:22:23.604518+00:00,CA,0,0,0,764,,34,80,,,FALSE,,,0,FALSE,,
I-34-19248,2024-05-18 17:24:36.081897+00:00,5,3.5,1.5,0.2,0,2024-05-18 17:24:36.081897+00:00,CA,0,0,0,764,,34,80,,,FALSE,,,0,FALSE,,
I-34-19249,2024-05-18 17:43:24.804492+00:00,6.5,0,6.5,0.85,0,2024-05-18 17:43:24.804492+00:00,CR,0,0,0,764,,34,80,,,FALSE,,,0,FALSE,,
I-34-19250,2024-05-18 17:48:05.423004+00:00,16,0,16,2.09,0,2024-05-18 17:48:05.423004+00:00,CA,0,0,0,764,,34,80,,,FALSE,,,0,FALSE,,
I-34-19251,2024-05-18 17:49:47.147827+00:00,15,2.5,12.5,1.63,0,2024-05-18 17:49:47.147827+00:00,CA,0,0,0,764,,34,80,,,FALSE,,,0,FALSE,,
I-34-19252,2024-05-18 18:07:17.862973+00:00,15,9.5,5.5,0.72,0,2024-05-18 18:07:17.862973+00:00,CA,0,0,0,764,,34,80,,,FALSE,,,0,FALSE,,
I-34-19253,2024-05-18 18:09:02.351136+00:00,16.5,0,16.5,2.15,0,2024-05-18 18:09:02.351136+00:00,CR,0,0,0,764,,34,80,,,FALSE,,,0,FALSE,,
I-34-19254,2024-05-18 18:11:14.734012+00:00,29.5,0,29.5,3.85,0,2024-05-18 18:11:14.734012+00:00,CR,0,0,0,764,,34,80,,,FALSE,,,0,FALSE,,
I-34-19255,2024-05-18 18:11:54.173718+00:00,10,0,10,1.3,0,2024-05-18 18:11:54.173718+00:00,CA,0,0,0,764,,34,80,,,FALSE,,,0,FALSE,,
I-34-19256,2024-05-18 18:15:03.791518+00:00,50,24,26,3.39,0,2024-05-18 18:15:03.791518+00:00,CA,0,0,0,764,,34,80,,,FALSE,,,0,FALSE,,
I-34-19257,2024-05-18 18:15:53.792582+00:00,3,0,3,0.39,0,2024-05-18 18:15:53.792582+00:00,CR,0,0,0,764,,34,80,,,FALSE,,,0,FALSE,,
I-34-19258,2024-05-18 18:16:43.763917+00:00,9,0,9,1.17,0,2024-05-18 18:16:43.763917+00:00,CR,0,0,0,764,,34,80,,,FALSE,,,0,FALSE,,
I-34-19259,2024-05-18 18:17:57.250889+00:00,5,0.5,4.5,0.59,0,2024-05-18 18:17:57.250889+00:00,CA,0,0,0,764,,34,80,,,FALSE,,,0,FALSE,,
I-34-19260,2024-05-18 18:19:10.506255+00:00,8.5,0,8.5,1.11,0,2024-05-18 18:19:10.506255+00:00,CR,0,0,0,764,,34,80,,,FALSE,,,0,FALSE,,
I-34-19261,2024-05-18 18:20:26.227881+00:00,16.5,0,16.5,2.15,0,2024-05-18 18:20:26.227881+00:00,CR,0,0,0,764,,34,80,,,FALSE,,,0,FALSE,,
I-34-19262,2024-05-18 18:21:38.026420+00:00,18.5,0,18.5,2.41,0,2024-05-18 18:21:38.026420+00:00,CR,0,0,0,764,,34,80,,,FALSE,,,0,FALSE,,
I-34-19263,2024-05-18 18:27:01.398049+00:00,9.5,0,9.5,1.24,0,2024-05-18 18:27:01.398049+00:00,CR,0,0,0,764,,34,80,,,FALSE,,,0,FALSE,,
I-34-19264,2024-05-18 18:27:37.529641+00:00,6.5,0,6.5,0.85,0,2024-05-18 18:27:37.529641+00:00,CR,0,0,0,764,,34,80,,,FALSE,,,0,FALSE,,
I-34-19265,2024-05-18 18:28:29.923263+00:00,5,0,5,0.65,0,2024-05-18 18:28:29.923263+00:00,CR,0,0,0,764,,34,80,,,FALSE,,,0,FALSE,,
I-34-19266,2024-05-18 18:35:37.868771+00:00,50,3.75,46.25,6.03,0,2024-05-18 18:35:37.868771+00:00,CA,0,0,0,764,,34,80,,,FALSE,,,0,FALSE,,
I-34-19267,2024-05-18 18:43:45.338643+00:00,8.75,0,8.75,1.14,0,2024-05-18 18:43:45.338643+00:00,CR,0,0,0,764,,34,80,,,FALSE,,,0,FALSE,,
I-34-19268,2024-05-18 19:00:36.073656+00:00,2,0,2,0.26,0,2024-05-18 19:00:36.073656+00:00,CA,0,0,0,764,,34,80,,,FALSE,,,0,FALSE,,
I-34-19269,2024-05-18 19:01:25.169195+00:00,11,0,11,1.43,0,2024-05-18 19:01:25.169195+00:00,CR,0,0,0,764,,34,80,,,FALSE,,,0,FALSE,,
I-34-19270,2024-05-18 19:02:51.859450+00:00,8.5,0,8.5,1.11,0,2024-05-18 19:02:51.859450+00:00,CR,0,0,0,764,,34,80,,,FALSE,,,0,FALSE,,
I-34-19271,2024-05-18 19:15:45.286294+00:00,5,0,5,0.65,0,2024-05-18 19:15:45.286294+00:00,CR,0,0,0,764,,34,80,,,FALSE,,,0,FALSE,,
I-34-19272,2024-05-18 19:23:58.010931+00:00,6,0.5,5.5,0.72,0,2024-05-18 19:23:58.010931+00:00,CA,0,0,0,764,,34,80,,,FALSE,,,0,FALSE,,
I-34-19273,2024-05-18 19:33:41.334321+00:00,7,1,6,0.78,0,2024-05-18 19:33:41.334321+00:00,CA,0,0,0,764,,34,80,,,FALSE,,,0,FALSE,,
I-34-19274,2024-05-18 20:22:34.662701+00:00,21.5,0,21.5,2.8,0,2024-05-18 20:22:34.662701+00:00,CR,0,0,0,764,,34,80,,,FALSE,,,0,FALSE,,
I-34-19275,2024-05-18 20:26:35.999835+00:00,6,0,6,0.78,0,2024-05-18 20:26:35.999835+00:00,CR,0,0,0,764,,34,80,,,FALSE,,,0,FALSE,,
I-34-19276,2024-05-18 20:51:21.061446+00:00,16,0,16,2.09,0,2024-05-18 20:51:21.061446+00:00,CR,0,0,0,764,,34,80,,,FALSE,,,0,FALSE,,
I-34-19277,2024-05-19 02:36:46.916346+00:00,13.5,0,13.5,1.76,0,2024-05-19 02:36:46.916346+00:00,CR,0,0,0,764,,34,80,,,FALSE,,,0,FALSE,,
I-34-19278,2024-05-19 03:09:38.570988+00:00,11,0.75,10.25,1.34,0,2024-05-19 03:09:38.570988+00:00,CA,0,0,0,764,,34,80,,,FALSE,,,0,FALSE,,
I-34-19279,2024-05-19 03:10:01.711769+00:00,7,0,7,0.91,0,2024-05-19 03:10:01.711769+00:00,CA,0,0,0,764,,34,80,,,FALSE,,,0,FALSE,,
I-34-19280,2024-05-19 03:17:49.905536+00:00,7.5,0,7.5,0.98,0,2024-05-19 03:17:49.905536+00:00,CR,0,0,0,764,,34,80,,,FALSE,,,0,FALSE,,
I-34-19281,2024-05-19 03:20:32.459697+00:00,4.5,0,4.5,0.59,0,2024-05-19 03:20:32.459697+00:00,CR,0,0,0,764,,34,80,,,FALSE,,,0,FALSE,,
I-34-19282,2024-05-19 03:37:46.529152+00:00,5,0,5,0.65,0,2024-05-19 03:37:46.529152+00:00,CA,0,0,0,764,,34,80,,,FALSE,,,0,FALSE,,
I-34-19283,2024-05-19 03:42:05.668731+00:00,10,0.75,9.25,1.21,0,2024-05-19 03:42:05.668731+00:00,CA,0,0,0,764,,34,80,,,FALSE,,,0,FALSE,,
I-34-19284,2024-05-19 04:00:47.039629+00:00,18.5,0,18.5,2.41,0,2024-05-19 04:00:47.039629+00:00,CR,0,0,0,764,,34,80,,,FALSE,,,0,FALSE,,
I-34-19285,2024-05-19 04:09:00.423919+00:00,16.5,0,16.5,2.15,0,2024-05-19 04:09:00.423919+00:00,CR,0,0,0,764,,34,80,,,FALSE,,,0,FALSE,,
I-34-19286,2024-05-19 04:10:05.317072+00:00,4.75,0,4.75,0.62,0,2024-05-19 04:10:05.317072+00:00,CR,0,0,0,764,,34,80,,,FALSE,,,0,FALSE,,
I-34-19287,2024-05-19 04:12:55.963990+00:00,19,2.5,16.5,2.15,0,2024-05-19 04:12:55.963990+00:00,CA,0,0,0,764,,34,80,,,FALSE,,,0,FALSE,,
I-34-19288,2024-05-19 06:29:12.519940+00:00,20.5,0,20.5,2.67,0,2024-05-19 06:29:12.519940+00:00,CR,0,0,0,764,,34,80,,,FALSE,,,0,FALSE,,
I-34-19289,2024-05-19 07:25:48.413970+00:00,23,0,23,3,0,2024-05-19 07:25:48.413970+00:00,CR,0,0,0,764,,34,80,,,FALSE,,,0,FALSE,,
I-34-19290,2024-05-19 07:53:51.590827+00:00,8,0.5,7.5,0.98,0,2024-05-19 07:53:51.590827+00:00,CA,0,0,0,764,,34,80,,,FALSE,,,0,FALSE,,
I-34-19291,2024-05-19 08:44:15.678113+00:00,5,0.5,4.5,0.59,0,2024-05-19 08:44:15.678113+00:00,CA,0,0,0,764,,34,80,,,FALSE,,,0,FALSE,,
I-34-19292,2024-05-19 09:09:40.125738+00:00,2.5,0,2.5,0.33,0,2024-05-19 09:09:40.125738+00:00,CR,0,0,0,764,,34,80,,,FALSE,,,0,FALSE,,
I-34-19293,2024-05-19 09:22:27.589093+00:00,15,0,15,1.96,0,2024-05-19 09:22:27.589093+00:00,CR,0,0,0,764,,34,80,,,FALSE,,,0,FALSE,,
I-34-19294,2024-05-19 09:25:47.319963+00:00,34.5,0,34.5,4.5,0,2024-05-19 09:25:47.319963+00:00,CR,0,0,0,775,,34,80,,,FALSE,,,0,FALSE,,
I-34-19295,2024-05-19 09:28:05.824888+00:00,5,0,5,0.65,0,2024-05-19 09:28:05.824888+00:00,CA,0,0,0,775,,34,80,,,FALSE,,,0,FALSE,,
I-34-19296,2024-05-19 09:37:42.723006+00:00,5,0,5,0.65,0,2024-05-19 09:37:42.723006+00:00,CA,0,0,0,775,,34,80,,,FALSE,,,0,FALSE,,
I-34-19297,2024-05-19 09:52:51.796100+00:00,10,0.5,9.5,1.24,0,2024-05-19 09:52:51.796100+00:00,CA,0,0,0,775,,34,80,,,FALSE,,,0,FALSE,,
I-34-19298,2024-05-19 09:54:54.350954+00:00,4,0,4,0.52,0,2024-05-19 09:54:54.350954+00:00,CR,0,0,0,775,,34,80,,,FALSE,,,0,FALSE,,
I-34-19299,2024-05-19 09:57:14.839701+00:00,37,0,37,4.83,0,2024-05-19 09:57:14.839701+00:00,CR,0,0,0,775,,34,80,,,FALSE,,,0,FALSE,,
I-34-19300,2024-05-19 10:06:57.338774+00:00,100,84,16,2.09,0,2024-05-19 10:06:57.338774+00:00,CA,0,0,0,775,,34,80,,,FALSE,,,0,FALSE,,
I-34-19301,2024-05-19 10:08:11.248455+00:00,15,3,12,1.57,0,2024-05-19 10:08:11.248455+00:00,CA,0,0,0,775,,34,80,,,FALSE,,,0,FALSE,,
I-34-19302,2024-05-19 10:10:04.190620+00:00,8.5,0,8.5,1.11,0,2024-05-19 10:10:04.190620+00:00,CR,0,0,0,775,,34,80,,,FALSE,,,0,FALSE,,
I-34-19303,2024-05-19 10:12:46.165901+00:00,12,0,12,1.57,0,2024-05-19 10:12:46.165901+00:00,CR,0,0,0,775,,34,80,,,FALSE,,,0,FALSE,,
I-34-19304,2024-05-19 10:14:11.106928+00:00,10,0,10,1.3,0,2024-05-19 10:14:11.106928+00:00,CA,0,0,0,775,,34,80,,,FALSE,,,0,FALSE,,
I-34-19305,2024-05-19 10:19:15.117753+00:00,15,2,13,1.7,0,2024-05-19 10:19:15.117753+00:00,CA,0,0,0,775,,34,80,,,FALSE,,,0,FALSE,,
I-34-19306,2024-05-19 10:29:53.766958+00:00,14,0,14,1.83,0,2024-05-19 10:29:53.766958+00:00,CR,0,0,0,775,,34,80,,,FALSE,,,0,FALSE,,
I-34-19307,2024-05-19 10:31:39.646662+00:00,5,0,5,0.65,0,2024-05-19 10:31:39.646662+00:00,CR,0,0,0,775,,34,80,,,FALSE,,,0,FALSE,,
I-34-19308,2024-05-19 10:33:22.323427+00:00,5.5,0,5.5,0.72,0,2024-05-19 10:33:22.323427+00:00,CR,0,0,0,775,,34,80,,,FALSE,,,0,FALSE,,
I-34-19309,2024-05-19 10:40:52.533408+00:00,6.75,0,6.75,0.88,0,2024-05-19 10:40:52.533408+00:00,CR,0,0,0,775,,34,80,,,FALSE,,,0,FALSE,,
I-34-19310,2024-05-19 10:57:57.833232+00:00,34.5,0,34.5,4.5,0,2024-05-19 10:57:57.833232+00:00,CR,0,0,0,775,,34,80,,,FALSE,,,0,FALSE,,
I-34-19311,2024-05-19 11:00:14.386937+00:00,8,0.5,7.5,0.98,0,2024-05-19 11:00:14.386937+00:00,CA,0,0,0,775,,34,80,,,FALSE,,,0,FALSE,,
I-34-19312,2024-05-19 11:08:08.360504+00:00,10,2.5,7.5,0.98,0,2024-05-19 11:08:08.360504+00:00,CA,0,0,0,775,,34,80,,,FALSE,,,0,FALSE,,
I-34-19313,2024-05-19 11:08:48.253751+00:00,8.5,0,8.5,1.11,0,2024-05-19 11:08:48.253751+00:00,CR,0,0,0,775,,34,80,,,FALSE,,,0,FALSE,,
I-34-19314,2024-05-19 11:10:27.772572+00:00,100,38,62,8.09,0,2024-05-19 11:10:27.772572+00:00,CA,0,0,0,775,,34,80,,,FALSE,,,0,FALSE,,
I-34-19315,2024-05-19 11:13:34.734015+00:00,8,0.25,7.75,1.01,0,2024-05-19 11:13:34.734015+00:00,CA,0,0,0,775,,34,80,,,FALSE,,,0,FALSE,,
I-34-19316,2024-05-19 11:16:59.851860+00:00,50,31.5,18.5,2.41,0,2024-05-19 11:16:59.851860+00:00,CA,0,0,0,775,,34,80,,,FALSE,,,0,FALSE,,
I-34-19317,2024-05-19 11:45:58.104920+00:00,20,4,16,2.09,0,2024-05-19 11:45:58.104920+00:00,CA,0,0,0,775,,34,80,,,FALSE,,,0,FALSE,,
I-34-19318,2024-05-19 11:59:04.515312+00:00,15.5,0,15.5,2.02,0,2024-05-19 11:59:04.515312+00:00,CR,0,0,0,775,,34,80,,,FALSE,,,0,FALSE,,
I-34-19319,2024-05-19 12:10:43.556979+00:00,4,0,4,0.52,0,2024-05-19 12:10:43.556979+00:00,CR,0,0,0,775,,34,80,,,FALSE,,,0,FALSE,,
I-34-19320,2024-05-19 13:05:43.382127+00:00,50,42.5,7.5,0.98,0,2024-05-19 13:05:43.382127+00:00,CA,0,0,0,775,,34,80,,,FALSE,,,0,FALSE,,
I-34-19321,2024-05-19 13:06:17.383370+00:00,7,0,7,0.91,0,2024-05-19 13:06:17.383370+00:00,CA,0,0,0,775,,34,80,,,FALSE,,,0,FALSE,,
I-34-19322,2024-05-19 13:11:42.678889+00:00,10,0,10,1.3,0,2024-05-19 13:11:42.678889+00:00,CR,0,0,0,775,,34,80,,,FALSE,,,0,FALSE,,
I-34-19323,2024-05-19 13:26:07.246055+00:00,24.5,0,24.5,3.2,0,2024-05-19 13:26:07.246055+00:00,CR,0,0,0,775,,34,80,,,FALSE,,,0,FALSE,,
I-34-19324,2024-05-19 13:30:51.090488+00:00,15,2,13,1.7,0,2024-05-19 13:30:51.090488+00:00,CA,0,0,0,775,,34,80,,,FALSE,,,0,FALSE,,
I-34-19325,2024-05-19 13:32:35.152725+00:00,9,0.5,8.5,1.11,0,2024-05-19 13:32:35.152725+00:00,CA,0,0,0,775,,34,80,,,FALSE,,,0,FALSE,,
I-34-19326,2024-05-19 13:37:30.681242+00:00,82.4,0,82.4,10.75,0,2024-05-19 13:37:30.681242+00:00,CR,0,0,0,775,,34,80,,,FALSE,,,0,FALSE,,
I-34-19327,2024-05-19 14:17:03.716044+00:00,7,0,7,0.91,0,2024-05-19 14:17:03.716044+00:00,CA,0,0,0,775,,34,80,,,FALSE,,,0,FALSE,,
I-34-19328,2024-05-19 14:21:14.095025+00:00,11.75,0,11.75,1.53,0,2024-05-19 14:21:14.095025+00:00,CR,0,0,0,775,,34,80,,,FALSE,,,0,FALSE,,
I-34-19329,2024-05-19 14:28:36.614324+00:00,8,1.5,6.5,0.85,0,2024-05-19 14:28:36.614324+00:00,CA,0,0,0,775,,34,80,,,FALSE,,,0,FALSE,,
I-34-19330,2024-05-19 14:30:41.946849+00:00,21,0,21,2.74,0,2024-05-19 14:30:41.946849+00:00,CR,0,0,0,775,,34,80,,,FALSE,,,0,FALSE,,
I-34-19331,2024-05-19 14:36:35.725836+00:00,7.5,0,7.5,0.98,0,2024-05-19 14:36:35.725836+00:00,CR,0,0,0,775,,34,80,,,FALSE,,,0,FALSE,,
I-34-19332,2024-05-19 14:42:16.847052+00:00,15.25,0,15.25,1.99,0,2024-05-19 14:42:16.847052+00:00,CR,0,0,0,775,,34,80,,,FALSE,,,0,FALSE,,
I-34-19333,2024-05-19 15:00:32.803035+00:00,5,1.75,3.25,0.42,0,2024-05-19 15:00:32.803035+00:00,CA,0,0,0,775,,34,80,,,FALSE,,,0,FALSE,,
I-34-19334,2024-05-19 15:02:05.587923+00:00,28.75,0,28.75,3.75,0,2024-05-19 15:02:05.587923+00:00,CR,0,0,0,775,,34,80,,,FALSE,,,0,FALSE,,
I-34-19335,2024-05-19 15:02:24.103789+00:00,2.5,0,2.5,0.33,0,2024-05-19 15:02:24.103789+00:00,CR,0,0,0,775,,34,80,,,FALSE,,,0,FALSE,,
I-34-19336,2024-05-19 15:07:49.113990+00:00,5,0,5,0.65,0,2024-05-19 15:07:49.113990+00:00,CA,0,0,0,775,,34,80,,,FALSE,,,0,FALSE,,
I-34-19337,2024-05-19 15:09:05.631827+00:00,99,66,33,4.3,0,2024-05-19 15:09:05.631827+00:00,CA,0,0,0,775,,34,80,,,FALSE,,,0,FALSE,,
I-34-19338,2024-05-19 15:09:49.196442+00:00,2.5,0,2.5,0.33,0,2024-05-19 15:09:49.196442+00:00,CR,0,0,0,775,,34,80,,,FALSE,,,0,FALSE,,
I-34-19339,2024-05-19 15:11:40.000048+00:00,15,0,15,1.96,0,2024-05-19 15:11:40.000048+00:00,CR,0,0,0,775,,34,80,,,FALSE,,,0,FALSE,,
I-34-19340,2024-05-19 15:27:28.366436+00:00,6,0,6,0.78,0,2024-05-19 15:27:28.366436+00:00,CR,0,0,0,775,,34,80,,,FALSE,,,0,FALSE,,
I-34-19341,2024-05-19 15:36:30.888021+00:00,100,35,65,8.48,0,2024-05-19 15:36:30.888021+00:00,CA,0,0,0,775,,34,80,,,FALSE,,,0,FALSE,,
I-34-19342,2024-05-19 15:38:57.081848+00:00,5,1,4,0.52,0,2024-05-19 15:38:57.081848+00:00,CA,0,0,0,775,,34,80,,,FALSE,,,0,FALSE,,
I-34-19343,2024-05-19 15:47:01.191281+00:00,11.5,0,11.5,1.5,0,2024-05-19 15:47:01.191281+00:00,CR,0,0,0,775,,34,80,,,FALSE,,,0,FALSE,,
I-34-19344,2024-05-19 15:51:01.468203+00:00,8,0,8,1.04,0,2024-05-19 15:51:01.468203+00:00,CA,0,0,0,775,,34,80,,,FALSE,,,0,FALSE,,
I-34-19345,2024-05-19 15:52:54.926637+00:00,5.5,0,5.5,0.72,0,2024-05-19 15:52:54.926637+00:00,CR,0,0,0,775,,34,80,,,FALSE,,,0,FALSE,,
I-34-19346,2024-05-19 15:59:12.692393+00:00,5,0,5,0.65,0,2024-05-19 15:59:12.692393+00:00,CA,0,0,0,775,,34,80,,,FALSE,,,0,FALSE,,
I-34-19347,2024-05-19 16:29:14.756308+00:00,5,1,4,0.52,0,2024-05-19 16:29:14.756308+00:00,CA,0,0,0,775,,34,80,,,FALSE,,,0,FALSE,,
I-34-19348,2024-05-19 16:31:04.946721+00:00,17,0,17,2.22,0,2024-05-19 16:31:04.946721+00:00,CA,0,0,0,775,,34,80,,,FALSE,,,0,FALSE,,
I-34-19349,2024-05-19 16:32:30.358055+00:00,10,0,10,1.3,0,2024-05-19 16:32:30.358055+00:00,CA,0,0,0,775,,34,80,,,FALSE,,,0,FALSE,,
I-34-19350,2024-05-19 16:34:49.003492+00:00,9,0,9,1.17,0,2024-05-19 16:34:49.003492+00:00,CA,0,0,0,775,,34,80,,,FALSE,,,0,FALSE,,
I-34-19351,2024-05-19 16:38:05.323537+00:00,6,0,6,0.78,0,2024-05-19 16:38:05.323537+00:00,CR,0,0,0,775,,34,80,,,FALSE,,,0,FALSE,,
I-34-19352,2024-05-19 16:39:41.594261+00:00,53.4,0,53.4,6.97,0,2024-05-19 16:39:41.594261+00:00,CR,0,0,0,775,,34,80,,,FALSE,,,0,FALSE,,
